time,sound
"Jul 13 2009 17:10:53",0.00
"Jul 13 2009 17:10:54",0.00
"Jul 13 2009 17:10:55",12.00
"Jul 13 2009 17:10:56",1.00
"Jul 13 2009 17:10:57",0.00
"Jul 13 2009 17:10:58",0.00
"Jul 13 2009 17:10:59",0.00
"Jul 13 2009 17:11:00",0.00
"Jul 13 2009 17:11:01",0.00
"Jul 13 2009 17:11:02",0.00
"Jul 13 2009 17:11:03",0.00
"Jul 13 2009 17:11:04",0.00
"Jul 13 2009 17:11:06",0.00
"Jul 13 2009 17:11:07",0.00
"Jul 13 2009 17:11:08",0.00
"Jul 13 2009 17:11:09",0.00
"Jul 13 2009 17:11:10",38.00
"Jul 13 2009 17:11:11",0.00
"Jul 13 2009 17:11:12",0.00
"Jul 13 2009 17:11:13",43.00
"Jul 13 2009 17:11:14",0.00
"Jul 13 2009 17:11:15",0.00
"Jul 13 2009 17:11:16",0.00
"Jul 13 2009 17:11:17",0.00
"Jul 13 2009 17:11:18",0.00
"Jul 13 2009 17:11:20",0.00
"Jul 13 2009 17:11:21",0.00
"Jul 13 2009 17:11:22",0.00
"Jul 13 2009 17:11:23",0.00
"Jul 13 2009 17:11:24",0.00
"Jul 13 2009 17:11:25",23.00
"Jul 13 2009 17:11:26",25.00
"Jul 13 2009 17:11:27",0.00
